Order Date,Ship Mode,Customer Name,Segment,State,Category,Sub-Category,Sales,Quantity,Profit,LenCust
11/2/2017,Standard Class,Thea Hudgings,Corporate,Pennsylvania,Technology,Phones,859.2,4,-186.16,13
10/8/2016,Same Day,Joel Eaton,Consumer,California,Office Supplies,Paper,61.96,2,27.882,10
4/8/2016,Standard Class,Patrick Gardner,Consumer,Georgia,Office Supplies,Envelopes,17.92,4,8.6016,15
10/8/2015,Standard Class,Maria Bertelson,Consumer,California,Furniture,Furnishings,145.9,5,62.737,15
5/15/2017,Standard Class,Joy Daniels,Consumer,Illinois,Office Supplies,Paper,56.704,2,19.1376,11
5/15/2017,Standard Class,Joy Daniels,Consumer,Illinois,Technology,Phones,11.12,2,3.475,11
2/24/2014,Standard Class,Jennifer Halladay,Consumer,Oregon,Office Supplies,Paper,32.896,4,11.1024,17
2/24/2014,Standard Class,Jennifer Halladay,Consumer,Oregon,Office Supplies,Paper,22.776,3,7.6869,17
5/30/2015,First Class,Edward Nazzal,Consumer,New York,Technology,Phones,239.97,3,2.3997,13
5/30/2015,First Class,Edward Nazzal,Consumer,New York,Office Supplies,Appliances,160.32,2,44.8896,13
5/30/2015,First Class,Edward Nazzal,Consumer,New York,Technology,Phones,128.85,3,3.8655,13
11/18/2016,Second Class,Karen Carlisle,Corporate,Alabama,Technology,Accessories,1319.96,4,527.984,14
12/4/2017,Standard Class,Michael Stewart,Corporate,Pennsylvania,Furniture,Chairs,239.96,10,-10.284,15
12/4/2017,Standard Class,Michael Stewart,Corporate,Pennsylvania,Furniture,Furnishings,54.768,2,6.846,15
12/4/2017,Standard Class,Michael Stewart,Corporate,Pennsylvania,Office Supplies,Art,13.392,3,3.1806,15
12/4/2017,Standard Class,Michael Stewart,Corporate,Pennsylvania,Office Supplies,Paper,23.92,5,8.671,15
12/4/2017,Standard Class,Michael Stewart,Corporate,Pennsylvania,Technology,Accessories,255.968,4,-28.7964,15
6/5/2016,First Class,Chloris Kastensmidt,Consumer,California,Office Supplies,Binders,21.552,6,7.0044,19
6/5/2016,First Class,Chloris Kastensmidt,Consumer,California,Office Supplies,Appliances,58.24,4,15.7248,19
12/10/2016,First Class,Sanjit Jacobs,Home Office,California,Office Supplies,Paper,80.28,12,36.9288,13
4/30/2017,Standard Class,Erin Ashbrook,Corporate,California,Office Supplies,Art,9.78,2,4.0098,13
4/24/2017,Standard Class,Michael Granlund,Home Office,California,Office Supplies,Fasteners,1.81,1,0.6516,16
5/8/2015,First Class,Alejandro Ballentine,Home Office,New York,Office Supplies,Paper,37.94,2,18.2112,20
3/31/2015,Standard Class,Scott Cohen,Corporate,Florida,Technology,Phones,79.96,5,27.986,11
8/6/2017,Standard Class,Todd Boyes,Corporate,Texas,Office Supplies,Paper,115.296,3,40.3536,10
12/2/2017,Standard Class,Juliana Krohn,Consumer,Nebraska,Technology,Phones,2479.96,4,743.988,13
6/6/2016,First Class,Clytie Kelty,Consumer,Arkansas,Technology,Accessories,179.94,6,75.5748,12
6/6/2016,First Class,Clytie Kelty,Consumer,Arkansas,Technology,Accessories,26.85,3,5.1015,12
6/6/2016,First Class,Clytie Kelty,Consumer,Arkansas,Technology,Accessories,323.37,3,129.348,12
6/6/2016,First Class,Clytie Kelty,Consumer,Arkansas,Office Supplies,Paper,59.94,3,28.1718,12
6/6/2016,First Class,Clytie Kelty,Consumer,Arkansas,Office Supplies,Binders,64.14,3,30.7872,12
6/6/2016,First Class,Clytie Kelty,Consumer,Arkansas,Office Supplies,Binders,11.67,3,5.6016,12
6/6/2016,First Class,Clytie Kelty,Consumer,Arkansas,Office Supplies,Paper,12.96,2,6.2208,12
4/13/2015,Standard Class,Sonia Sunley,Consumer,Nebraska,Office Supplies,Binders,17.43,3,8.0178,12
5/22/2017,Standard Class,Laurel Elliston,Consumer,Illinois,Furniture,Chairs,181.986,2,-54.5958,15
5/22/2017,Standard Class,Laurel Elliston,Consumer,Illinois,Office Supplies,Binders,1.592,2,-2.6268,15
5/22/2017,Standard Class,Laurel Elliston,Consumer,Illinois,Office Supplies,Supplies,22.344,3,2.5137,15
12/19/2016,Standard Class,Erin Smith,Corporate,Arizona,Furniture,Tables,455.97,6,-218.8656,10
12/19/2016,Standard Class,Erin Smith,Corporate,Arizona,Office Supplies,Binders,10.44,6,-7.656,10
12/19/2016,Standard Class,Erin Smith,Corporate,Arizona,Office Supplies,Binders,5.214,2,-4.1712,10
9/22/2017,Standard Class,Michael Granlund,Home Office,New Hampshire,Office Supplies,Storage,67.4,5,17.524,16
9/7/2017,First Class,Justin MacKendrick,Consumer,Utah,Furniture,Furnishings,25.16,2,10.5672,18
9/7/2017,First Class,Justin MacKendrick,Consumer,Utah,Technology,Phones,126.56,4,47.46,18
11/28/2014,First Class,Sheri Gordon,Consumer,California,Office Supplies,Appliances,43.68,3,11.7936,12
11/28/2014,First Class,Sheri Gordon,Consumer,California,Technology,Accessories,139.93,7,34.9825,12
11/12/2014,Standard Class,Darren Budd,Corporate,Texas,Office Supplies,Art,2.672,1,0.334,11
11/12/2014,Standard Class,Darren Budd,Corporate,Texas,Office Supplies,Supplies,16.656,6,-3.123,11
11/12/2014,Standard Class,Darren Budd,Corporate,Texas,Technology,Accessories,79.512,3,20.8719,11
11/12/2014,Standard Class,Darren Budd,Corporate,Texas,Office Supplies,Paper,36.288,7,12.7008,11
11/12/2014,Standard Class,Darren Budd,Corporate,Texas,Furniture,Bookcases,67.9932,1,-12.9987,11
10/2/2017,Second Class,Jane Waco,Corporate,Alabama,Furniture,Furnishings,10.16,2,3.4544,9
12/14/2015,Standard Class,Keith Dawkins,Corporate,Mississippi,Furniture,Furnishings,6.16,2,1.9712,13
12/14/2015,Standard Class,Keith Dawkins,Corporate,Mississippi,Office Supplies,Art,56.3,2,15.764,13
12/6/2015,Standard Class,Ivan Liston,Consumer,Nevada,Office Supplies,Paper,6.48,1,3.1104,11
12/6/2015,Standard Class,Ivan Liston,Consumer,Nevada,Office Supplies,Storage,1325.85,5,238.653,11
12/6/2015,Standard Class,Ivan Liston,Consumer,Nevada,Office Supplies,Labels,14.94,3,6.8724,11
3/31/2017,Second Class,Jim Epp,Corporate,Georgia,Office Supplies,Binders,34.54,1,17.27,7
3/31/2017,Second Class,Jim Epp,Corporate,Georgia,Technology,Copiers,2999.95,5,1439.976,7
3/31/2017,Second Class,Jim Epp,Corporate,Georgia,Office Supplies,Binders,64.12,4,30.7776,7
3/13/2017,Same Day,Stephanie Ulpright,Home Office,Illinois,Office Supplies,Art,19.456,4,2.1888,18
3/13/2017,Same Day,Stephanie Ulpright,Home Office,Illinois,Technology,Machines,209.986,2,8.9994,18
3/13/2017,Same Day,Stephanie Ulpright,Home Office,Illinois,Office Supplies,Art,29.76,5,1.86,18
3/13/2017,Same Day,Stephanie Ulpright,Home Office,Illinois,Furniture,Chairs,89.768,1,-2.5648,18
3/13/2017,Same Day,Stephanie Ulpright,Home Office,Illinois,Technology,Copiers,959.984,2,335.9944,18
3/13/2017,Same Day,Stephanie Ulpright,Home Office,Illinois,Office Supplies,Paper,15.552,3,5.6376,18
3/13/2017,Same Day,Stephanie Ulpright,Home Office,Illinois,Technology,Phones,34.36,1,-7.3015,18
12/5/2014,Standard Class,Erin Ashbrook,Corporate,Ohio,Office Supplies,Paper,98.376,3,35.6613,13
12/5/2014,Standard Class,Erin Ashbrook,Corporate,Ohio,Office Supplies,Binders,29.94,4,-23.952,13
12/5/2014,Standard Class,Erin Ashbrook,Corporate,Ohio,Office Supplies,Paper,17.472,3,5.6784,13
12/5/2014,Standard Class,Erin Ashbrook,Corporate,Ohio,Technology,Phones,36.738,1,-9.1845,13
12/5/2014,Standard Class,Erin Ashbrook,Corporate,Ohio,Technology,Phones,179.94,2,-44.985,13
12/12/2016,Standard Class,Roy Französisch,Consumer,California,Furniture,Furnishings,383.64,6,122.7648,15
12/12/2016,Standard Class,Roy Französisch,Consumer,California,Office Supplies,Appliances,56.52,3,15.8256,15
9/9/2017,Second Class,Liz Carlisle,Consumer,California,Office Supplies,Art,6.56,2,1.9024,12
9/9/2017,Second Class,Liz Carlisle,Consumer,California,Furniture,Chairs,243.92,5,-15.245,12
9/9/2017,Second Class,Liz Carlisle,Consumer,California,Office Supplies,Paper,47.52,9,22.8096,12
10/4/2017,Standard Class,Paul Stevenson,Home Office,Maryland,Furniture,Furnishings,19.98,1,8.5914,14
5/9/2016,Standard Class,Paul Stevenson,Home Office,New York,Office Supplies,Art,8.0,5,3.44,14
12/15/2014,Second Class,Jas O'Carroll,Consumer,California,Furniture,Furnishings,6.16,2,1.9712,13
11/30/2017,Standard Class,Victor Preis,Home Office,New York,Office Supplies,Storage,83.56,4,1.6712,12
11/30/2017,Standard Class,Victor Preis,Home Office,New York,Technology,Phones,546.06,3,163.818,12
11/30/2017,Standard Class,Victor Preis,Home Office,New York,Office Supplies,Storage,269.49,3,5.3898,12
3/19/2015,First Class,Guy Armstrong,Consumer,California,Office Supplies,Fasteners,10.9,5,3.597,13
7/19/2014,Standard Class,Eugene Moren,Home Office,Montana,Office Supplies,Binders,6.096,2,2.2098,12
12/8/2016,Second Class,Doug Bickford,Consumer,California,Office Supplies,Storage,34.05,3,9.534,13
12/8/2016,Second Class,Doug Bickford,Consumer,California,Office Supplies,Storage,352.38,2,81.0474,13
10/13/2014,Second Class,Marina Lichtenstein,Corporate,New Jersey,Furniture,Chairs,245.98,2,27.0578,19
10/13/2014,Second Class,Marina Lichtenstein,Corporate,New Jersey,Office Supplies,Binders,18.94,1,9.47,19
11/19/2017,Standard Class,Jennifer Halladay,Consumer,Ohio,Office Supplies,Binders,59.913,7,-45.9333,17
9/24/2017,Same Day,Bart Pistole,Corporate,Massachusetts,Technology,Phones,391.98,2,109.7544,12
9/24/2017,Same Day,Bart Pistole,Corporate,Massachusetts,Technology,Phones,437.85,3,131.355,12
9/25/2015,Standard Class,Sarah Brown,Consumer,New Hampshire,Office Supplies,Binders,68.62,2,32.2514,11
2/13/2017,Standard Class,Stewart Visinsky,Consumer,Maryland,Office Supplies,Supplies,25.02,3,6.5052,16
2/13/2017,Standard Class,Stewart Visinsky,Consumer,Maryland,Office Supplies,Art,10.71,3,2.7846,16
10/3/2014,Same Day,Denny Ordway,Consumer,Ohio,Office Supplies,Art,55.984,2,4.1988,12
10/3/2014,Same Day,Denny Ordway,Consumer,Ohio,Office Supplies,Envelopes,14.48,5,4.887,12
10/3/2014,Same Day,Denny Ordway,Consumer,Ohio,Technology,Accessories,142.488,3,-3.5622,12
8/27/2016,Second Class,Todd Boyes,Corporate,Texas,Office Supplies,Storage,14.16,1,1.062,10
8/27/2016,Second Class,Todd Boyes,Corporate,Texas,Office Supplies,Paper,79.92,5,27.972,10
12/3/2015,Standard Class,Bill Stewart,Corporate,New York,Office Supplies,Binders,590.352,6,206.6232,12
9/20/2016,Standard Class,Filia McAdams,Corporate,North Carolina,Furniture,Furnishings,17.088,2,1.068,13
9/20/2016,Standard Class,Filia McAdams,Corporate,North Carolina,Furniture,Chairs,98.392,1,-11.0691,13
3/25/2017,Standard Class,John Lee,Consumer,New York,Office Supplies,Art,11.05,5,2.9835,8
12/6/2015,Standard Class,Art Ferguson,Consumer,California,Office Supplies,Appliances,7.78,2,2.0228,12
8/31/2017,Standard Class,Barry Gonzalez,Consumer,Louisiana,Technology,Accessories,659.9,2,217.767,14
10/5/2015,First Class,Maria Bertelson,Consumer,Ohio,Technology,Accessories,53.04,3,-4.641,15
8/18/2017,Standard Class,Helen Wasserman,Corporate,Washington,Technology,Accessories,843.9,2,371.316,15
8/18/2017,Standard Class,Helen Wasserman,Corporate,Washington,Technology,Accessories,1496.16,9,224.424,15
2/2/2016,Standard Class,Adrian Barton,Consumer,New York,Office Supplies,Storage,117.96,2,5.898,13
8/23/2016,Standard Class,Jennifer Patt,Corporate,New York,Office Supplies,Art,21.3,5,8.733,13
8/23/2016,Standard Class,Jennifer Patt,Corporate,New York,Office Supplies,Appliances,1040.8,5,281.016,13
8/23/2016,Standard Class,Jennifer Patt,Corporate,New York,Office Supplies,Art,29.34,6,7.9218,13
6/30/2017,Standard Class,Darrin Van Huff,Corporate,Tennessee,Furniture,Furnishings,19.52,2,5.368,15
9/18/2015,First Class,Charlotte Melton,Consumer,California,Office Supplies,Storage,443.92,4,8.8784,16
9/25/2016,Standard Class,Steve Chapman,Corporate,Wisconsin,Technology,Accessories,499.95,5,174.9825,13
9/25/2016,Standard Class,Steve Chapman,Corporate,Wisconsin,Office Supplies,Art,3.04,1,1.0336,13
9/25/2016,Standard Class,Steve Chapman,Corporate,Wisconsin,Furniture,Chairs,201.96,2,50.49,13
9/25/2016,Standard Class,Steve Chapman,Corporate,Wisconsin,Furniture,Furnishings,68.64,11,17.16,13
10/24/2016,Second Class,Victoria Wilson,Corporate,California,Technology,Accessories,100.0,4,21.0,15
10/24/2016,Second Class,Victoria Wilson,Corporate,California,Technology,Accessories,359.98,2,21.5988,15
9/29/2014,Second Class,Paul Prost,Home Office,Washington,Furniture,Furnishings,6.16,2,2.9568,10
9/29/2014,Second Class,Paul Prost,Home Office,Washington,Furniture,Tables,2348.82,9,399.2994,10
6/26/2017,Standard Class,Dan Reichenbach,Corporate,Florida,Office Supplies,Labels,13.872,6,4.6818,15
6/26/2017,Standard Class,Dan Reichenbach,Corporate,Florida,Furniture,Chairs,273.552,3,-13.6776,15
8/21/2016,Second Class,Rick Bensley,Home Office,Pennsylvania,Furniture,Tables,815.292,9,-339.705,12
2/11/2014,Standard Class,Natalie Fritzler,Consumer,Virginia,Technology,Accessories,234.45,3,103.158,16
2/11/2014,Standard Class,Natalie Fritzler,Consumer,Virginia,Furniture,Tables,1256.22,6,75.3732,16
2/11/2014,Standard Class,Natalie Fritzler,Consumer,Virginia,Office Supplies,Binders,17.46,2,8.2062,16
9/23/2016,Second Class,Clay Rozendal,Home Office,New York,Office Supplies,Binders,10.528,7,3.6848,13
12/5/2015,First Class,Stephanie Ulpright,Home Office,Michigan,Office Supplies,Binders,152.8,5,76.4,18
9/3/2017,Standard Class,Sample Company A,Home Office,California,Office Supplies,Binders,82.56,5,28.896,16
9/3/2017,Standard Class,Sample Company A,Home Office,California,Technology,Accessories,284.97,3,85.491,16
3/26/2017,Standard Class,Michelle Lonsdale,Corporate,Michigan,Furniture,Furnishings,60.84,3,23.1192,17
12/21/2014,Standard Class,Gary McGarr,Consumer,California,Furniture,Chairs,1325.76,6,149.148,11
12/21/2014,Standard Class,Gary McGarr,Consumer,California,Furniture,Chairs,572.16,3,35.76,11
9/23/2014,Standard Class,Jim Kriz,Home Office,Ohio,Office Supplies,Paper,28.8,9,10.08,8
4/2/2017,First Class,Alyssa Tate,Home Office,Connecticut,Office Supplies,Art,11.12,4,2.8912,11
4/1/2016,Second Class,Daniel Byrd,Home Office,Georgia,Furniture,Furnishings,7.04,4,3.0976,11
5/15/2015,Second Class,Anna Häberlin,Corporate,Georgia,Office Supplies,Envelopes,17.94,3,8.7906,13
3/23/2017,First Class,Sanjit Jacobs,Home Office,Washington,Office Supplies,Binders,34.76,5,11.297,13
4/14/2017,Standard Class,Harry Marie,Corporate,New Jersey,Furniture,Furnishings,74.45,5,20.1015,11
1/4/2015,Standard Class,Andrew Gjertsen,Corporate,Virginia,Furniture,Furnishings,192.22,14,69.1992,15
11/2/2017,Standard Class,Joy Bell-,Consumer,Utah,Office Supplies,Paper,19.44,3,9.3312,9
7/17/2017,Second Class,Anthony Johnson,Corporate,California,Office Supplies,Paper,32.4,5,15.552,15
7/17/2017,Second Class,Anthony Johnson,Corporate,California,Office Supplies,Envelopes,57.9,5,28.95,15
7/17/2017,Second Class,Anthony Johnson,Corporate,California,Office Supplies,Storage,10.56,2,0.0,15
7/17/2017,Second Class,Anthony Johnson,Corporate,California,Furniture,Bookcases,1194.165,5,210.735,15
10/6/2017,Standard Class,Muhammed MacIntyre,Corporate,New York,Office Supplies,Paper,40.99,1,20.0851,18
11/4/2014,Standard Class,Tiffany House,Corporate,California,Office Supplies,Art,2.94,1,0.7938,13
12/18/2016,First Class,Adrian Hane,Home Office,Oregon,Office Supplies,Binders,45.24,4,-30.16,11
12/18/2016,First Class,Adrian Hane,Home Office,Oregon,Office Supplies,Art,18.688,4,2.336,11
12/18/2016,First Class,Adrian Hane,Home Office,Oregon,Office Supplies,Paper,11.648,2,3.7856,11
12/18/2016,First Class,Adrian Hane,Home Office,Oregon,Technology,Accessories,112.776,3,-8.4582,11
12/18/2016,First Class,Adrian Hane,Home Office,Oregon,Furniture,Tables,377.45,5,-264.215,11
12/18/2016,First Class,Adrian Hane,Home Office,Oregon,Office Supplies,Labels,15.936,4,5.1792,11
12/18/2016,First Class,Adrian Hane,Home Office,Oregon,Technology,Phones,28.68,3,-7.17,11
9/24/2016,Standard Class,Craig Leslie,Home Office,Colorado,Furniture,Furnishings,21.44,2,7.504,12
9/24/2016,Standard Class,Craig Leslie,Home Office,Colorado,Office Supplies,Storage,511.056,9,-95.823,12
7/21/2016,Same Day,Jason Gross,Corporate,Ohio,Office Supplies,Art,18.656,2,1.3992,11
7/21/2016,Same Day,Jason Gross,Corporate,Ohio,Office Supplies,Binders,11.088,7,-8.1312,11
7/21/2016,Same Day,Jason Gross,Corporate,Ohio,Office Supplies,Storage,66.688,1,4.168,11
7/21/2016,Same Day,Jason Gross,Corporate,Ohio,Office Supplies,Storage,99.488,2,8.7052,11
6/11/2016,Standard Class,Sanjit Engle,Consumer,Washington,Office Supplies,Labels,14.62,2,6.8714,12
6/11/2016,Standard Class,Sanjit Engle,Consumer,Washington,Office Supplies,Binders,53.984,14,17.5448,12
6/11/2016,Standard Class,Sanjit Engle,Consumer,Washington,Technology,Accessories,389.97,3,132.5898,12
6/9/2015,Second Class,Trudy Glocke,Consumer,Idaho,Furniture,Furnishings,355.36,4,92.3936,12
6/9/2015,Second Class,Trudy Glocke,Consumer,Idaho,Technology,Phones,140.376,3,8.7735,12
10/27/2017,Standard Class,Sally Hughsby,Corporate,Texas,Office Supplies,Envelopes,15.84,2,5.544,13
10/27/2017,Standard Class,Sally Hughsby,Corporate,Texas,Office Supplies,Paper,8.448,2,2.64,13
1/22/2016,Standard Class,Marc Crier,Consumer,Washington,Office Supplies,Paper,12.96,2,6.2208,10
5/28/2014,Standard Class,Patrick Jones,Corporate,Washington,Technology,Phones,57.408,6,5.7408,13
5/28/2014,Standard Class,Patrick Jones,Corporate,Washington,Technology,Accessories,27.6,4,2.208,13
12/29/2014,Standard Class,Zuschuss Carroll,Consumer,Illinois,Furniture,Furnishings,38.976,3,-50.6688,16
7/28/2016,Standard Class,Steve Carroll,Home Office,Michigan,Office Supplies,Fasteners,20.44,7,9.198,13
7/28/2016,Standard Class,Steve Carroll,Home Office,Michigan,Office Supplies,Paper,109.92,2,53.8608,13
9/24/2016,Standard Class,Benjamin Patterson,Consumer,Oklahoma,Office Supplies,Binders,6.38,1,2.9348,18
9/24/2016,Standard Class,Benjamin Patterson,Consumer,Oklahoma,Office Supplies,Paper,6.48,1,3.1104,18
4/2/2014,Standard Class,Rob Dowd,Consumer,Georgia,Office Supplies,Paper,15.84,3,7.128,8
4/2/2014,Standard Class,Rob Dowd,Consumer,Georgia,Technology,Phones,1049.93,7,293.9804,8
4/2/2014,Standard Class,Rob Dowd,Consumer,Georgia,Office Supplies,Appliances,154.9,5,40.274,8
11/5/2015,Same Day,Ken Lonsdale,Consumer,Washington,Office Supplies,Binders,98.352,3,35.6526,12
7/28/2014,Same Day,Chloris Kastensmidt,Consumer,Florida,Office Supplies,Fasteners,14.32,5,5.191,19
7/28/2014,Same Day,Chloris Kastensmidt,Consumer,Florida,Furniture,Furnishings,129.888,6,12.9888,19
7/28/2014,Same Day,Chloris Kastensmidt,Consumer,Florida,Office Supplies,Envelopes,48.944,7,16.5186,19
12/26/2015,Standard Class,Roger Barcio,Home Office,Texas,Furniture,Chairs,275.058,3,-90.3762,12
12/10/2015,Standard Class,Kalyca Meade,Corporate,Maryland,Office Supplies,Art,27.36,9,9.3024,12
12/10/2015,Standard Class,Kalyca Meade,Corporate,Maryland,Office Supplies,Paper,44.75,5,20.585,12
12/10/2015,Standard Class,Kalyca Meade,Corporate,Maryland,Technology,Phones,134.99,1,36.4473,12
12/10/2015,Standard Class,Kalyca Meade,Corporate,Maryland,Office Supplies,Paper,26.4,5,12.672,12
12/10/2015,Standard Class,Kalyca Meade,Corporate,Maryland,Furniture,Chairs,542.94,3,141.1644,12
5/5/2016,Second Class,Amy Hunt,Consumer,California,Furniture,Tables,71.088,2,-1.7772,8
10/14/2017,Standard Class,Anthony Garverick,Home Office,Illinois,Office Supplies,Binders,27.396,9,-42.4638,17
10/14/2017,Standard Class,Anthony Garverick,Home Office,Illinois,Office Supplies,Binders,13.456,1,-23.548,17
11/5/2016,Same Day,Evan Bailliet,Consumer,Texas,Office Supplies,Labels,11.84,1,4.44,13
11/3/2017,Standard Class,Paul Gonzalez,Consumer,California,Office Supplies,Paper,35.88,6,17.5812,13
