order_date,ship_mode,customer_name,segment,city,state,region,category,sub-category,sales,quantity,profit
12/14/2015,Standard Class,Eric Hoffmann,Consumer,Costa Mesa,California,West,Furniture,Furnishings,29.22,3,12.8568
9/20/2017,Standard Class,Seth Vernon,Consumer,New York City,New York,East,Furniture,Chairs,272.646,3,18.1764
9/20/2017,Standard Class,Seth Vernon,Consumer,New York City,New York,East,Furniture,Chairs,80.991,1,8.0991
9/20/2017,Standard Class,Seth Vernon,Consumer,New York City,New York,East,Furniture,Chairs,2888.127,11,609.7157
9/20/2017,Standard Class,Seth Vernon,Consumer,New York City,New York,East,Furniture,Chairs,2254.41,5,375.735
8/22/2017,First Class,Dean percer,Home Office,Philadelphia,Pennsylvania,East,Furniture,Tables,314.532,2,-83.8752
11/12/2016,Standard Class,Susan Pistek,Consumer,Parma,Ohio,East,Furniture,Chairs,1474.802,7,-21.0686
11/12/2016,Standard Class,Susan Pistek,Consumer,Parma,Ohio,East,Furniture,Chairs,1537.074,9,0.0
11/12/2016,Standard Class,Susan Pistek,Consumer,Parma,Ohio,East,Furniture,Chairs,449.372,2,-12.8392
9/19/2017,Standard Class,Justin Ritter,Corporate,Springfield,Oregon,West,Furniture,Furnishings,409.216,8,61.3824
9/19/2017,Standard Class,Justin Ritter,Corporate,Springfield,Oregon,West,Furniture,Bookcases,72.588,2,-128.2388
3/31/2016,Standard Class,Erica Hackney,Consumer,New York City,New York,East,Furniture,Chairs,327.996,6,54.666
12/27/2014,Standard Class,Thomas Brumley,Home Office,New York City,New York,East,Furniture,Chairs,767.214,14,161.9674
8/16/2016,First Class,Anthony O'Donnell,Corporate,Los Angeles,California,West,Furniture,Tables,161.28,2,12.096
3/30/2014,Standard Class,Guy Armstrong,Consumer,San Francisco,California,West,Furniture,Bookcases,205.666,2,-12.098
12/28/2017,First Class,Jason Gross,Corporate,Long Beach,California,West,Furniture,Chairs,340.704,6,-34.0704
4/8/2016,First Class,Raymond Messe,Consumer,Columbus,Georgia,South,Furniture,Bookcases,354.9,5,88.725
3/18/2014,Second Class,Eileen Kiefer,Home Office,San Francisco,California,West,Furniture,Bookcases,1198.33,10,70.49
4/20/2017,First Class,Cynthia Voltz,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,51.968,2,10.3936
4/20/2017,First Class,Cynthia Voltz,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,42.408,3,9.5418
3/19/2014,First Class,Matt Connell,Corporate,Lakeland,Florida,South,Furniture,Furnishings,4.992,3,1.3728
3/19/2014,First Class,Matt Connell,Corporate,Lakeland,Florida,South,Furniture,Furnishings,20.016,3,5.5044
9/21/2015,Standard Class,Giulietta Baptist,Consumer,Columbia,South Carolina,South,Furniture,Chairs,1690.04,4,422.51
12/11/2016,First Class,Deborah Brumfield,Home Office,Portland,Oregon,West,Furniture,Chairs,403.92,5,25.245
12/24/2016,Standard Class,Jessica Myrick,Consumer,New York City,New York,East,Furniture,Furnishings,799.56,9,207.8856
12/16/2016,Standard Class,Pete Kriz,Consumer,Apple Valley,California,West,Furniture,Chairs,563.92,5,7.049
12/1/2017,First Class,Matthew Grinstein,Home Office,Marion,Ohio,East,Furniture,Furnishings,7.712,2,1.7352
10/20/2016,Second Class,Chuck Magee,Consumer,Houston,Texas,Central,Furniture,Chairs,56.686,1,-14.5764
8/18/2017,Standard Class,Yana Sorensen,Corporate,Seattle,Washington,West,Furniture,Furnishings,65.94,3,22.4196
11/28/2015,Standard Class,Mark Cousins,Corporate,New York City,New York,East,Furniture,Furnishings,68.16,3,27.9456
12/23/2017,Standard Class,Darren Koutras,Consumer,Hendersonville,Tennessee,South,Furniture,Furnishings,72.704,4,19.0848
10/5/2015,Standard Class,Jeremy Farry,Consumer,Portland,Oregon,West,Furniture,Bookcases,66.294,1,-103.8606
10/5/2015,Standard Class,Jeremy Farry,Consumer,Portland,Oregon,West,Furniture,Chairs,291.168,4,-14.5584
9/11/2017,Same Day,Jennifer Ferguson,Consumer,Seattle,Washington,West,Furniture,Chairs,177.568,2,8.8784
12/12/2015,Standard Class,Helen Abelman,Consumer,San Jose,California,West,Furniture,Furnishings,166.5,3,21.645
5/28/2017,Second Class,Lori Olson,Corporate,Concord,New Hampshire,East,Furniture,Furnishings,247.44,8,101.4504
11/20/2015,Standard Class,Katrina Bavinger,Home Office,Seattle,Washington,West,Furniture,Furnishings,22.14,3,6.4206
5/29/2017,Standard Class,Maris LaWare,Consumer,Columbus,Indiana,Central,Furniture,Furnishings,6.24,3,2.6208
9/8/2015,Standard Class,Victoria Wilson,Corporate,Montgomery,Alabama,South,Furniture,Furnishings,21.36,8,8.1168
12/2/2017,Standard Class,Brenda Bowman,Corporate,Oakland,California,West,Furniture,Chairs,1159.056,9,43.4646
7/17/2016,Second Class,Dennis Kane,Consumer,Seattle,Washington,West,Furniture,Furnishings,12.42,3,4.4712
7/17/2016,Second Class,Dennis Kane,Consumer,Seattle,Washington,West,Furniture,Furnishings,24.75,5,10.89
11/20/2015,Standard Class,Jamie Kunitz,Consumer,Marion,Ohio,East,Furniture,Furnishings,63.824,2,9.5736
9/24/2016,Standard Class,Edward Hooks,Corporate,Los Angeles,California,West,Furniture,Chairs,563.24,5,56.324
10/21/2016,Standard Class,Victoria Wilson,Corporate,Lakewood,Ohio,East,Furniture,Tables,661.176,2,-231.4116
7/8/2014,Standard Class,Ed Braxton,Corporate,San Francisco,California,West,Furniture,Tables,502.488,3,-87.9354
3/13/2015,Second Class,Nicole Fjeld,Home Office,Chico,California,West,Furniture,Chairs,915.136,4,102.9528
3/13/2015,Second Class,Nicole Fjeld,Home Office,Chico,California,West,Furniture,Furnishings,327.76,8,91.7728
12/2/2017,First Class,Max Engle,Consumer,Salem,Virginia,South,Furniture,Chairs,701.96,2,168.4704
11/30/2017,First Class,Maria Zettner,Home Office,San Francisco,California,West,Furniture,Furnishings,25.83,3,9.5571
11/4/2016,Second Class,Tracy Poddar,Corporate,Eugene,Oregon,West,Furniture,Chairs,104.784,1,-14.4078
11/4/2016,Second Class,Tracy Poddar,Corporate,Eugene,Oregon,West,Furniture,Chairs,650.352,3,-97.5528
9/11/2014,Standard Class,Liz Willingham,Consumer,Oxnard,California,West,Furniture,Furnishings,127.95,3,21.7515
1/20/2014,Standard Class,Xylona Preis,Consumer,Westland,Michigan,Central,Furniture,Furnishings,272.94,3,30.0234
1/20/2014,Standard Class,Xylona Preis,Consumer,Westland,Michigan,Central,Furniture,Furnishings,14.73,3,4.8609
8/30/2016,Standard Class,Bruce Geld,Consumer,Los Angeles,California,West,Furniture,Furnishings,47.04,4,15.9936
10/5/2017,Standard Class,Todd Sumrall,Corporate,New York City,New York,East,Furniture,Chairs,221.382,2,2.4598
9/3/2017,Standard Class,Arthur Gainer,Consumer,Dallas,Texas,Central,Furniture,Furnishings,108.4,5,-105.69
10/3/2016,Standard Class,Tracy Poddar,Corporate,Grand Prairie,Texas,Central,Furniture,Furnishings,38.08,5,-29.512
11/21/2016,Same Day,Julie Kriz,Home Office,New York City,New York,East,Furniture,Bookcases,113.568,2,12.7764
10/3/2017,Second Class,Chuck Clark,Home Office,New York City,New York,East,Furniture,Furnishings,83.92,4,21.8192
4/29/2014,Standard Class,Laura Armstrong,Corporate,Memphis,Tennessee,South,Furniture,Chairs,561.584,2,70.198
12/15/2016,Standard Class,Benjamin Patterson,Consumer,Los Angeles,California,West,Furniture,Furnishings,14.76,2,4.2804
3/29/2016,Standard Class,Troy Blackwell,Consumer,Springfield,Ohio,East,Furniture,Bookcases,299.975,5,-167.986
12/14/2016,Standard Class,Pete Kriz,Consumer,New York City,New York,East,Furniture,Furnishings,396.92,4,198.46
5/30/2017,First Class,Bruce Degenhardt,Consumer,Lafayette,Louisiana,South,Furniture,Bookcases,241.96,2,33.8744
5/30/2017,First Class,Bruce Degenhardt,Consumer,Lafayette,Louisiana,South,Furniture,Furnishings,8.01,3,3.0438
8/31/2017,Second Class,Bart Watters,Corporate,Spokane,Washington,West,Furniture,Chairs,569.568,2,7.1196
5/14/2017,First Class,Greg Tran,Consumer,Houston,Texas,Central,Furniture,Chairs,899.43,5,-12.849
10/31/2016,Standard Class,Helen Wasserman,Corporate,Tulsa,Oklahoma,Central,Furniture,Chairs,368.97,3,81.1734
10/24/2015,First Class,Robert Dilbeck,Home Office,Oakland,California,West,Furniture,Chairs,454.272,8,-73.8192
11/3/2014,Standard Class,Shahid Hopkins,Consumer,Jacksonville,North Carolina,South,Furniture,Tables,945.036,6,-299.2614
11/3/2014,Standard Class,Shahid Hopkins,Consumer,Jacksonville,North Carolina,South,Furniture,Furnishings,410.352,3,-51.294
5/27/2017,First Class,James Galang,Consumer,Pocatello,Idaho,West,Furniture,Furnishings,35.0,4,14.7
12/14/2017,Standard Class,Lena Creighton,Consumer,Plano,Texas,Central,Furniture,Tables,974.988,4,-97.4988
10/4/2014,First Class,Chris Cortes,Consumer,New York City,New York,East,Furniture,Chairs,589.41,5,-6.549
10/13/2016,Standard Class,Bart Watters,Corporate,New York City,New York,East,Furniture,Furnishings,82.26,3,33.7266
3/4/2017,Second Class,Tonja Turnell,Home Office,Houston,Texas,Central,Furniture,Furnishings,103.5,5,-77.625
7/31/2017,First Class,Erin Creighton,Consumer,San Francisco,California,West,Furniture,Furnishings,36.96,7,11.4576
5/14/2017,First Class,Anthony Jacobs,Corporate,Baltimore,Maryland,East,Furniture,Chairs,261.96,2,23.5764
9/22/2016,Standard Class,Ann Steele,Home Office,Louisville,Kentucky,South,Furniture,Furnishings,13.28,2,6.3744
12/2/2016,Standard Class,Deborah Brumfield,Home Office,Providence,Rhode Island,East,Furniture,Furnishings,72.42,6,23.8986
1/14/2014,First Class,Brendan Sweed,Corporate,Philadelphia,Pennsylvania,East,Furniture,Bookcases,61.96,4,-53.2856
6/3/2017,Standard Class,Nick Radford,Consumer,Pembroke Pines,Florida,South,Furniture,Bookcases,241.568,2,0.0
6/3/2017,Standard Class,Katherine Nockton,Corporate,New York City,New York,East,Furniture,Tables,384.768,2,-115.4304
9/15/2014,Standard Class,Monica Federle,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,103.936,4,16.8896
11/20/2016,Standard Class,Frank Atkinson,Corporate,Orlando,Florida,South,Furniture,Bookcases,289.568,2,10.8588
7/24/2015,Standard Class,Shirley Schmidt,Home Office,Louisville,Kentucky,South,Furniture,Furnishings,20.94,3,6.0726
10/9/2016,Second Class,Sibella Parks,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,332.832,4,-24.9624
9/15/2017,Standard Class,Rick Duston,Consumer,San Francisco,California,West,Furniture,Chairs,218.352,3,0.0
9/15/2017,Standard Class,Rick Duston,Consumer,San Francisco,California,West,Furniture,Furnishings,529.9,5,105.98
1/16/2017,Second Class,Andy Reiter,Consumer,Jackson,Michigan,Central,Furniture,Chairs,302.67,3,72.6408
11/17/2014,Standard Class,Greg Tran,Consumer,Buffalo,New York,East,Furniture,Bookcases,4007.84,10,-50.098
10/20/2014,First Class,Fred Hopkins,Corporate,Knoxville,Tennessee,South,Furniture,Tables,328.59,3,-147.8655
10/25/2015,Standard Class,Heather Kirkland,Corporate,Newark,Delaware,East,Furniture,Chairs,291.1,5,75.686
11/16/2017,First Class,Chris Cortes,Consumer,Seattle,Washington,West,Furniture,Furnishings,139.92,2,23.7864
3/1/2014,Standard Class,Vicky Freymann,Home Office,Elmhurst,Illinois,Central,Furniture,Chairs,634.116,6,-172.1172
7/30/2015,First Class,Gary Hansen,Home Office,Lakeville,Minnesota,Central,Furniture,Chairs,155.88,6,38.97
11/1/2015,Second Class,Justin Hirsh,Consumer,New York City,New York,East,Furniture,Chairs,327.564,4,21.8376
6/5/2015,Standard Class,Edward Becker,Corporate,Buffalo,New York,East,Furniture,Chairs,1522.638,9,169.182
5/7/2014,Standard Class,Carol Triggs,Consumer,Lawrence,Massachusetts,East,Furniture,Tables,194.25,2,-38.85
5/7/2014,Standard Class,Carol Triggs,Consumer,Lawrence,Massachusetts,East,Furniture,Chairs,872.32,4,244.2496
4/18/2014,Standard Class,Kunst Miller,Consumer,Houston,Texas,Central,Furniture,Chairs,317.058,3,-18.1176
3/3/2017,Standard Class,Ed Jacobs,Consumer,Los Angeles,California,West,Furniture,Chairs,170.352,3,-17.0352
10/22/2016,Same Day,MaryBeth Skach,Consumer,Seattle,Washington,West,Furniture,Furnishings,101.94,3,30.582
7/21/2017,Standard Class,Anne McFarland,Consumer,Salem,Virginia,South,Furniture,Furnishings,8.8,5,3.872
7/21/2017,Standard Class,Anne McFarland,Consumer,Salem,Virginia,South,Furniture,Bookcases,302.94,3,69.6762
12/2/2014,Standard Class,Odella Nelson,Corporate,Clinton,Maryland,East,Furniture,Furnishings,60.72,3,23.6808
12/2/2014,Standard Class,Odella Nelson,Corporate,Clinton,Maryland,East,Furniture,Chairs,239.84,8,64.7568
5/26/2016,Standard Class,Stewart Visinsky,Consumer,Santa Ana,California,West,Furniture,Chairs,484.704,6,-84.8232
4/21/2015,Standard Class,Juliana Krohn,Consumer,Louisville,Kentucky,South,Furniture,Chairs,191.96,2,51.8292
4/21/2015,Standard Class,Juliana Krohn,Consumer,Louisville,Kentucky,South,Furniture,Furnishings,209.88,3,35.6796
6/17/2016,First Class,Mike Vittorini,Consumer,Los Angeles,California,West,Furniture,Bookcases,239.666,2,14.098
1/13/2017,Second Class,Cathy Prescott,Corporate,Springfield,Missouri,Central,Furniture,Bookcases,212.94,3,53.235
9/6/2014,First Class,Victoria Pisteka,Corporate,San Francisco,California,West,Furniture,Furnishings,41.88,6,12.1452
1/19/2015,Standard Class,Paul MacIntyre,Consumer,Texas City,Texas,Central,Furniture,Tables,102.438,1,-13.1706
1/19/2015,Standard Class,Paul MacIntyre,Consumer,Texas City,Texas,Central,Furniture,Chairs,199.304,4,-8.5416
12/25/2016,Standard Class,Joe Elijah,Consumer,Seattle,Washington,West,Furniture,Chairs,698.352,3,52.3764
12/25/2016,Standard Class,Joe Elijah,Consumer,Seattle,Washington,West,Furniture,Tables,1747.25,5,629.01
10/31/2014,Second Class,Anthony Jacobs,Corporate,Lorain,Ohio,East,Furniture,Tables,1421.664,8,-734.5264
12/15/2016,Standard Class,Mike Pelletier,Home Office,Springfield,Oregon,West,Furniture,Tables,564.195,3,-304.6653
9/8/2017,First Class,Barry Französisch,Corporate,Arlington,Texas,Central,Furniture,Furnishings,21.184,2,-11.6512
9/8/2017,First Class,Barry Französisch,Corporate,Arlington,Texas,Central,Furniture,Chairs,213.43,5,-39.637
2/20/2017,Standard Class,Katherine Murray,Home Office,Gilbert,Arizona,West,Furniture,Furnishings,68.704,2,16.3172
2/20/2017,Standard Class,Katherine Murray,Home Office,Gilbert,Arizona,West,Furniture,Tables,386.91,9,-185.7168
10/26/2017,Standard Class,Olvera Toch,Consumer,Virginia Beach,Virginia,South,Furniture,Tables,356.85,5,60.6645
5/12/2017,Second Class,Cynthia Arntzen,Consumer,Vineland,New Jersey,East,Furniture,Furnishings,42.85,5,15.426
9/5/2015,Standard Class,Tamara Willingham,Home Office,Charlottesville,Virginia,South,Furniture,Furnishings,67.96,4,12.2328
10/10/2014,Standard Class,Shirley Daniels,Home Office,Phoenix,Arizona,West,Furniture,Furnishings,46.872,7,3.5154
11/5/2014,Standard Class,Deanra Eno,Home Office,Los Angeles,California,West,Furniture,Furnishings,20.04,6,8.8176
12/17/2015,Standard Class,Mick Crebagga,Consumer,Bloomington,Illinois,Central,Furniture,Furnishings,41.552,2,-19.7372
7/21/2017,Standard Class,Shaun Weien,Consumer,San Diego,California,West,Furniture,Chairs,225.296,2,22.5296
5/20/2015,Standard Class,Sheri Gordon,Consumer,Wilson,North Carolina,South,Furniture,Furnishings,163.136,4,20.392
11/14/2015,Standard Class,Gary Zandusky,Consumer,Rio Rancho,New Mexico,West,Furniture,Chairs,883.84,4,99.432
11/14/2015,Standard Class,Gary Zandusky,Consumer,Rio Rancho,New Mexico,West,Furniture,Chairs,230.352,3,20.1558
12/14/2017,Same Day,Dave Brooks,Consumer,Skokie,Illinois,Central,Furniture,Furnishings,266.352,6,-292.9872
12/14/2017,Same Day,Dave Brooks,Consumer,Skokie,Illinois,Central,Furniture,Furnishings,56.328,3,-26.7558
4/8/2016,Standard Class,Christine Kargatis,Home Office,Hot Springs,Arkansas,South,Furniture,Furnishings,159.92,4,31.984
11/4/2016,Standard Class,Maureen Fritzler,Corporate,Miami,Florida,South,Furniture,Furnishings,50.496,6,8.2056
6/18/2015,First Class,Benjamin Venier,Corporate,Smyrna,Tennessee,South,Furniture,Chairs,643.136,4,56.2744
5/26/2014,Standard Class,Michelle Moray,Consumer,Chicago,Illinois,Central,Furniture,Chairs,359.772,2,-5.1396
7/6/2017,Standard Class,Patrick O'Brill,Consumer,Los Angeles,California,West,Furniture,Chairs,122.136,3,-13.7403
6/28/2016,Second Class,Becky Pak,Consumer,Paterson,New Jersey,East,Furniture,Chairs,121.96,2,20.7332
9/15/2017,Standard Class,Theresa Coyne,Corporate,Lakewood,New Jersey,East,Furniture,Furnishings,47.4,5,18.96
9/15/2017,Standard Class,Theresa Coyne,Corporate,Lakewood,New Jersey,East,Furniture,Chairs,512.96,4,143.6288
7/24/2016,Second Class,Darren Budd,Corporate,New York City,New York,East,Furniture,Chairs,253.764,2,31.0156
4/20/2017,Standard Class,Sarah Jordon,Consumer,Chicago,Illinois,Central,Furniture,Chairs,317.058,3,-18.1176
4/20/2017,Standard Class,Sarah Jordon,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,14.56,5,-6.188
9/3/2016,Second Class,Herbert Flentye,Consumer,Baltimore,Maryland,East,Furniture,Bookcases,344.94,3,31.0446
9/3/2016,Second Class,Herbert Flentye,Consumer,Baltimore,Maryland,East,Furniture,Furnishings,14.76,2,4.2804
7/25/2017,Second Class,John Castell,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,20.096,4,3.0144
7/25/2017,Second Class,John Castell,Consumer,Philadelphia,Pennsylvania,East,Furniture,Tables,138.588,1,-34.647
9/13/2015,Standard Class,Jonathan Howell,Consumer,Atlanta,Georgia,South,Furniture,Furnishings,129.93,3,12.993
11/10/2016,Standard Class,Ben Ferrer,Home Office,Sacramento,California,West,Furniture,Furnishings,9.98,1,2.7944
11/16/2015,Standard Class,Matt Connell,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,34.504,2,-15.5268
8/25/2015,Same Day,Mick Crebagga,Consumer,Houston,Texas,Central,Furniture,Furnishings,20.104,2,-16.5858
8/25/2015,Same Day,Mick Crebagga,Consumer,Houston,Texas,Central,Furniture,Furnishings,7.88,5,-3.94
12/25/2016,Standard Class,Laurel Workman,Corporate,Phoenix,Arizona,West,Furniture,Tables,35.445,1,-24.1026
12/25/2016,Standard Class,Laurel Workman,Corporate,Phoenix,Arizona,West,Furniture,Chairs,47.968,2,4.1972
3/31/2015,Standard Class,Ed Braxton,Corporate,Houston,Texas,Central,Furniture,Furnishings,22.38,3,-7.833
9/14/2017,First Class,Pamela Stobb,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,113.372,2,-29.1528
9/14/2017,First Class,Pamela Stobb,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,127.936,8,4.7976
6/17/2014,Standard Class,Gary Hwang,Consumer,Seattle,Washington,West,Furniture,Furnishings,6.24,3,2.6208
12/28/2017,Standard Class,Lori Olson,Corporate,Peoria,Illinois,Central,Furniture,Furnishings,7.968,3,-2.3904
12/28/2017,Standard Class,Lori Olson,Corporate,Peoria,Illinois,Central,Furniture,Chairs,113.372,2,-3.2392
12/28/2017,Standard Class,Lori Olson,Corporate,Peoria,Illinois,Central,Furniture,Furnishings,2.96,2,-1.406
7/25/2015,Standard Class,Yana Sorensen,Corporate,Montgomery,Alabama,South,Furniture,Tables,358.58,2,39.4438
9/8/2016,Same Day,Pauline Johnson,Consumer,Santa Ana,California,West,Furniture,Tables,146.04,1,-12.7785
10/15/2017,Standard Class,Dionis Lloyd,Corporate,Thousand Oaks,California,West,Furniture,Furnishings,22.72,1,9.3152
9/12/2016,Standard Class,Anthony Johnson,Corporate,Springfield,Virginia,South,Furniture,Chairs,1059.12,4,307.1448
7/6/2014,Standard Class,Becky Castell,Home Office,El Cajon,California,West,Furniture,Chairs,478.48,2,47.848
4/20/2014,Standard Class,Benjamin Patterson,Consumer,Los Angeles,California,West,Furniture,Furnishings,59.92,4,27.5632
1/8/2016,Standard Class,Jack O'Briant,Corporate,Franklin,Wisconsin,Central,Furniture,Bookcases,1565.88,6,407.1288
